circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
onehot,TOY,32,64,2048,2048,2048,0,1,1,45,2,12289,90.0,76.4,random,61.19,14.23,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,50,2,12289,100.0,86.4,all_match,65.47,19.94,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,50,2,12289,100.0,86.4,no_match,66.02,19.40,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,50,2,12289,100.0,86.4,random,66.11,19.30,0,1,1,3,3,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,52,2,12289,104.0,90.4,all_match,67.94,21.48,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,52,2,12289,104.0,90.4,no_match,67.98,21.43,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,52,2,12289,104.0,90.4,random,67.68,21.74,0,1,1,1,1,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,54,2,12289,108.0,94.4,all_match,69.59,23.82,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,54,2,12289,108.0,94.4,no_match,70.01,23.40,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,54,2,12289,108.0,94.4,random,70.39,23.03,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,58,2,12289,116.0,102.4,all_match,74.19,27.23,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,58,2,12289,116.0,102.4,no_match,74.45,26.97,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,58,2,12289,116.0,102.4,random,75.10,26.31,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,60,2,12289,120.0,106.4,all_match,75.72,29.69,0,1,1,32,32,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,60,2,12289,120.0,106.4,no_match,75.78,29.63,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,1,1,60,2,12289,120.0,106.4,random,76.61,28.80,0,1,1,0,0,66603,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,40,3,12289,120.0,106.4,all_match,56.03,49.38,0,1,1,32,32,99533,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,40,3,12289,120.0,106.4,no_match,56.83,48.59,0,1,1,0,0,99533,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,40,3,12289,120.0,106.4,random,56.39,49.03,0,1,1,0,0,99533,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,45,3,12289,135.0,121.4,all_match,61.64,58.78,0,1,1,32,32,99549,ok
onehot,TOY,32,64,2048,2048,2048,0,2,1,45,3,12289,135.0,121.4,no_match,60.62,59.79,0,1,1,0,0,99549,ok
