circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
sqrt,STD128,256,256,8192,8192,8192,0,4,3,54,4,65537,216.0,200.0,no_match,122.47,76.53,0,1,1,0,0,525711,ok
sqrt,STD128,256,256,8192,8192,8192,0,4,3,54,4,65537,216.0,200.0,random,122.84,76.16,0,1,1,2,2,525711,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,58,4,65537,232.0,216.0,all_match,131.93,83.07,0,1,1,256,256,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,58,4,65537,232.0,216.0,no_match,132.79,82.21,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,58,4,65537,232.0,216.0,random,131.88,83.12,0,1,1,1,1,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,60,4,65537,240.0,224.0,all_match,136.04,86.96,0,1,1,256,256,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,60,4,65537,240.0,224.0,no_match,135.88,87.12,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,4,3,60,4,65537,240.0,224.0,random,135.95,87.05,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,40,6,65537,240.0,224.0,all_match,96.53,126.47,0,1,1,256,256,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,40,6,65537,240.0,224.0,no_match,96.18,126.82,0,1,1,0,0,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,40,6,65537,240.0,224.0,random,96.96,126.04,0,1,1,0,0,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,45,5,65537,225.0,209.0,all_match,106.51,101.49,0,1,1,256,256,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,45,5,65537,225.0,209.0,no_match,106.22,101.78,0,1,1,0,0,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,45,5,65537,225.0,209.0,random,106.13,101.87,0,1,1,0,0,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,50,5,65537,250.0,234.0,all_match,116.14,116.86,0,1,1,256,256,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,50,5,65537,250.0,234.0,no_match,116.10,116.90,0,1,1,0,0,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,50,5,65537,250.0,234.0,random,116.31,116.69,0,1,1,0,0,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,52,5,65537,260.0,244.0,all_match,120.52,122.48,0,1,1,256,256,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,52,5,65537,260.0,244.0,no_match,120.14,122.86,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,52,5,65537,260.0,244.0,random,120.83,122.17,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,8192,8192,8192,0,5,3,54,4,65537,216.0,200.0,all_match,122.47,76.53,0,1,1,256,256,525711,ok
sqrt,STD128,256,256,8192,8192,8192,0,5,3,54,4,65537,216.0,200.0,no_match,122.70,76.30,0,1,1,0,0,525711,ok
sqrt,STD128,256,256,8192,8192,8192,0,5,3,54,4,65537,216.0,200.0,random,122.80,76.20,0,1,1,1,1,525711,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,58,4,65537,232.0,216.0,all_match,131.93,83.07,0,1,1,256,256,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,58,4,65537,232.0,216.0,no_match,132.45,82.55,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,58,4,65537,232.0,216.0,random,132.01,82.99,0,1,1,1,1,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,60,4,65537,240.0,224.0,all_match,136.10,86.90,0,1,1,256,256,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,60,4,65537,240.0,224.0,no_match,136.27,86.73,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,5,3,60,4,65537,240.0,224.0,random,136.01,86.99,0,1,1,0,0,1049999,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,40,6,65537,240.0,224.0,all_match,96.42,126.58,0,1,1,256,256,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,40,6,65537,240.0,224.0,no_match,96.36,126.64,0,1,1,0,0,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,40,6,65537,240.0,224.0,random,96.23,126.77,0,1,1,1,1,1574611,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,45,6,65537,270.0,254.0,all_match,106.21,146.79,0,1,1,256,256,1574627,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,45,6,65537,270.0,254.0,no_match,106.67,146.33,0,1,1,0,0,1574627,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,45,6,65537,270.0,254.0,random,106.65,146.35,0,1,1,0,0,1574627,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,50,5,65537,250.0,234.0,all_match,116.50,116.50,0,1,1,256,256,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,50,5,65537,250.0,234.0,no_match,116.40,116.60,0,1,1,0,0,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,50,5,65537,250.0,234.0,random,116.38,116.62,0,1,1,2,2,1312305,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,52,5,65537,260.0,244.0,all_match,120.27,122.73,0,1,1,256,256,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,52,5,65537,260.0,244.0,no_match,120.53,122.47,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,52,5,65537,260.0,244.0,random,119.95,123.05,0,1,1,1,1,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,54,5,65537,270.0,254.0,all_match,124.27,128.73,0,1,1,256,256,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,54,5,65537,270.0,254.0,no_match,124.51,128.49,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,54,5,65537,270.0,254.0,random,124.30,128.70,0,1,1,1,1,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,58,5,65537,290.0,274.0,all_match,132.32,140.68,0,1,1,256,256,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,58,5,65537,290.0,274.0,no_match,132.36,140.64,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,58,5,65537,290.0,274.0,random,132.31,140.69,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,60,5,65537,300.0,284.0,all_match,136.09,146.91,0,1,1,256,256,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,60,5,65537,300.0,284.0,no_match,136.33,146.67,0,1,1,0,0,1312321,ok
sqrt,STD128,256,256,16384,8192,8192,1,6,3,60,5,65537,300.0,284.0,random,136.12,146.88,0,1,1,1,1,1312321,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,0,3,65537,180.0,164.0,all_match,135.71,27.29,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,0,3,65537,180.0,164.0,no_match,136.06,26.94,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,0,3,65537,180.0,164.0,random,135.62,27.38,0,1,1,7,7,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,40,4,65537,160.0,144.0,all_match,95.94,47.06,0,1,1,512,512,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,40,4,65537,160.0,144.0,no_match,96.24,46.76,0,1,1,0,0,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,40,4,65537,160.0,144.0,random,95.82,47.18,0,1,1,4,4,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,45,4,65537,180.0,164.0,all_match,106.21,56.79,0,1,1,512,512,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,45,4,65537,180.0,164.0,no_match,105.70,57.30,0,1,1,0,0,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,45,4,65537,180.0,164.0,random,106.16,56.84,0,1,1,1,1,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,50,3,65537,150.0,134.0,all_match,115.64,17.36,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,50,3,65537,150.0,134.0,no_match,116.15,16.85,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,50,3,65537,150.0,134.0,random,115.54,17.46,0,1,1,3,3,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,52,3,65537,156.0,140.0,all_match,120.04,18.96,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,52,3,65537,156.0,140.0,no_match,120.04,18.96,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,52,3,65537,156.0,140.0,random,119.56,19.44,0,1,1,1,1,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,54,3,65537,162.0,146.0,all_match,123.97,21.03,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,54,3,65537,162.0,146.0,no_match,123.88,21.12,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,54,3,65537,162.0,146.0,random,123.84,21.16,0,1,1,3,3,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,58,3,65537,174.0,158.0,all_match,131.51,25.49,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,58,3,65537,174.0,158.0,no_match,131.80,25.20,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,58,3,65537,174.0,158.0,random,131.64,25.36,0,1,1,2,2,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,60,3,65537,180.0,164.0,all_match,135.55,27.45,0,1,1,512,512,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,60,3,65537,180.0,164.0,no_match,135.63,27.37,0,1,1,0,0,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,3,3,60,3,65537,180.0,164.0,random,136.23,26.77,0,1,1,1,1,787677,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,40,5,65537,200.0,184.0,all_match,95.96,87.04,0,1,1,512,512,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,40,5,65537,200.0,184.0,no_match,96.02,86.98,0,1,1,0,0,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,40,5,65537,200.0,184.0,random,96.31,86.69,0,1,1,3,3,1312305,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,45,4,65537,180.0,164.0,all_match,105.81,57.19,0,1,1,512,512,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,45,4,65537,180.0,164.0,no_match,105.96,57.04,0,1,1,0,0,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,45,4,65537,180.0,164.0,random,105.83,57.17,0,1,1,0,0,1049983,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,50,4,65537,200.0,184.0,all_match,115.94,67.06,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,50,4,65537,200.0,184.0,no_match,116.17,66.83,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,50,4,65537,200.0,184.0,random,116.02,66.98,0,1,1,3,3,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,52,4,65537,208.0,192.0,all_match,120.03,70.97,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,52,4,65537,208.0,192.0,no_match,119.82,71.18,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,52,4,65537,208.0,192.0,random,119.88,71.12,0,1,1,3,3,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,54,4,65537,216.0,200.0,all_match,123.76,75.24,0,1,1,512,512,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,54,4,65537,216.0,200.0,no_match,124.00,75.00,0,1,1,0,0,1049999,ok
sqrt,STD128,512,256,16384,16384,16384,0,4,3,54,4,65537,216.0,200.0,random,124.34,74.66,0,1,1,5,5,1049999,ok
