circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
threshold,TOY,16,8,1024,1024,1024,0,9,7,54,6,12289,324.0,310.4,random,234.18,75.24,0,1,1,4,4,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,58,6,12289,348.0,334.4,all_match,237.99,95.42,0,1,1,16,16,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,58,6,12289,348.0,334.4,no_match,238.07,95.35,0,1,1,0,0,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,58,6,12289,348.0,334.4,random,237.91,95.51,0,1,1,0,0,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,60,6,12289,360.0,346.4,all_match,245.93,99.49,0,1,1,16,16,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,60,6,12289,360.0,346.4,no_match,246.12,99.30,0,1,1,0,0,99819,ok
threshold,TOY,16,8,1024,1024,1024,0,9,7,60,6,12289,360.0,346.4,random,245.98,99.44,0,1,1,1,1,99819,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,0,6,12289,360.0,346.4,all_match,289.92,55.50,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,0,6,12289,360.0,346.4,no_match,289.70,55.71,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,0,6,12289,360.0,346.4,random,289.75,55.67,0,1,1,4,4,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,40,8,12289,320.0,306.4,all_match,257.00,48.42,0,1,1,32,32,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,40,8,12289,320.0,306.4,no_match,255.90,49.51,0,1,1,0,0,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,40,8,12289,320.0,306.4,random,255.89,49.52,0,1,1,9,9,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,45,7,12289,315.0,301.4,all_match,257.75,42.67,0,1,1,32,32,116269,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,45,7,12289,315.0,301.4,no_match,256.01,44.41,0,1,1,0,0,116269,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,45,7,12289,315.0,301.4,random,256.56,43.86,0,1,1,1,1,116269,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,50,6,12289,300.0,286.4,all_match,277.21,8.21,0,1,1,32,32,99731,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,50,6,12289,300.0,286.4,no_match,277.27,8.15,0,1,1,0,0,99731,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,50,6,12289,300.0,286.4,random,277.05,8.37,0,1,1,5,5,99731,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,52,6,12289,312.0,298.4,all_match,280.85,16.56,0,1,1,32,32,99771,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,52,6,12289,312.0,298.4,no_match,280.76,16.66,0,1,1,0,0,99771,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,52,6,12289,312.0,298.4,random,280.76,16.65,0,1,1,5,5,99771,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,54,6,12289,324.0,310.4,all_match,280.94,28.48,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,54,6,12289,324.0,310.4,no_match,280.90,28.52,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,54,6,12289,324.0,310.4,random,281.35,28.07,0,1,1,4,4,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,58,6,12289,348.0,334.4,all_match,295.51,37.91,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,58,6,12289,348.0,334.4,no_match,295.73,37.68,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,58,6,12289,348.0,334.4,random,295.46,37.96,0,1,1,1,1,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,60,6,12289,360.0,346.4,all_match,289.66,55.76,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,60,6,12289,360.0,346.4,no_match,289.93,55.49,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,9,9,60,6,12289,360.0,346.4,random,289.80,55.62,0,1,1,4,4,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,40,8,12289,320.0,306.4,all_match,256.07,49.34,0,1,1,32,32,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,40,8,12289,320.0,306.4,no_match,255.53,49.89,0,1,1,0,0,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,40,8,12289,320.0,306.4,random,255.85,49.57,0,1,1,2,2,132807,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,45,8,12289,360.0,346.4,all_match,255.32,90.10,0,1,1,32,32,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,45,8,12289,360.0,346.4,no_match,255.29,90.13,0,1,1,0,0,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,45,8,12289,360.0,346.4,random,256.39,89.03,0,1,1,5,5,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,50,7,12289,350.0,336.4,all_match,277.35,58.06,0,1,1,32,32,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,50,7,12289,350.0,336.4,no_match,277.41,58.00,0,1,1,0,0,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,50,7,12289,350.0,336.4,random,277.42,57.99,0,1,1,5,5,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,52,7,12289,364.0,350.4,all_match,280.76,68.65,0,1,1,32,32,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,52,7,12289,364.0,350.4,no_match,281.42,68.00,0,1,1,0,0,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,52,7,12289,364.0,350.4,random,280.83,68.58,0,1,1,3,3,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,54,7,12289,378.0,364.4,all_match,279.84,83.58,0,1,1,32,32,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,54,7,12289,378.0,364.4,no_match,281.71,81.70,0,1,1,0,0,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,54,7,12289,378.0,364.4,random,280.86,82.56,0,1,1,4,4,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,58,6,12289,348.0,334.4,all_match,295.43,37.98,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,58,6,12289,348.0,334.4,no_match,295.67,37.74,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,58,6,12289,348.0,334.4,random,295.53,37.88,0,1,1,4,4,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,60,6,12289,360.0,346.4,all_match,290.05,55.37,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,60,6,12289,360.0,346.4,no_match,289.53,55.88,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,10,9,60,6,12289,360.0,346.4,random,290.15,55.26,0,1,1,3,3,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,40,9,12289,360.0,346.4,all_match,256.33,89.09,0,1,1,32,32,149353,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,40,9,12289,360.0,346.4,no_match,255.50,89.91,0,1,1,0,0,149353,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,40,9,12289,360.0,346.4,random,256.08,89.34,0,1,1,8,8,149353,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,45,8,12289,360.0,346.4,all_match,255.20,90.22,0,1,1,32,32,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,45,8,12289,360.0,346.4,no_match,256.29,89.13,0,1,1,0,0,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,45,8,12289,360.0,346.4,random,256.35,89.06,0,1,1,4,4,132815,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,50,7,12289,350.0,336.4,all_match,277.33,58.08,0,1,1,32,32,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,50,7,12289,350.0,336.4,no_match,277.31,58.11,0,1,1,0,0,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,50,7,12289,350.0,336.4,random,277.37,58.05,0,1,1,2,2,116277,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,52,7,12289,364.0,350.4,all_match,281.06,68.36,0,1,1,32,32,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,52,7,12289,364.0,350.4,no_match,280.85,68.57,0,1,1,0,0,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,52,7,12289,364.0,350.4,random,281.38,68.04,0,1,1,2,2,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,54,7,12289,378.0,364.4,all_match,280.42,83.00,0,1,1,32,32,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,54,7,12289,378.0,364.4,no_match,280.27,83.14,0,1,1,0,0,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,54,7,12289,378.0,364.4,random,280.28,83.14,0,1,1,3,3,116317,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,58,7,12289,406.0,392.4,all_match,295.88,95.53,0,1,1,32,32,116325,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,58,7,12289,406.0,392.4,no_match,295.78,95.63,0,1,1,0,0,116325,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,58,7,12289,406.0,392.4,random,295.88,95.54,0,1,1,4,4,116325,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,60,6,12289,360.0,346.4,all_match,289.69,55.72,0,1,1,32,32,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,60,6,12289,360.0,346.4,no_match,290.00,55.42,0,1,1,0,0,99779,ok
threshold,TOY,32,8,1024,1024,1024,0,11,9,60,6,12289,360.0,346.4,random,289.74,55.68,0,1,1,3,3,99779,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,0,7,12289,420.0,406.4,all_match,365.49,39.92,0,1,1,64,64,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,0,7,12289,420.0,406.4,no_match,365.65,39.76,0,1,1,0,0,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,0,7,12289,420.0,406.4,random,365.56,39.86,0,1,1,11,11,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,40,10,12289,400.0,386.4,all_match,330.36,55.05,0,1,1,64,64,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,40,10,12289,400.0,386.4,no_match,330.08,55.33,0,1,1,0,0,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,40,10,12289,400.0,386.4,random,330.23,55.19,0,1,1,5,5,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,45,9,12289,405.0,391.4,all_match,342.41,48.00,0,1,1,64,64,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,45,9,12289,405.0,391.4,no_match,342.18,48.23,0,1,1,0,0,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,45,9,12289,405.0,391.4,random,342.52,47.89,0,1,1,4,4,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,50,8,12289,400.0,386.4,all_match,349.84,35.57,0,1,1,64,64,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,50,8,12289,400.0,386.4,no_match,350.25,35.16,0,1,1,0,0,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,50,8,12289,400.0,386.4,random,349.58,35.84,0,1,1,15,15,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,52,8,12289,416.0,402.4,all_match,351.48,49.94,0,1,1,64,64,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,52,8,12289,416.0,402.4,no_match,350.74,50.67,0,1,1,0,0,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,52,8,12289,416.0,402.4,random,350.31,51.10,0,1,1,10,10,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,54,7,12289,378.0,364.4,all_match,351.98,11.44,0,1,1,64,64,116237,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,54,7,12289,378.0,364.4,no_match,351.21,12.21,0,1,1,0,0,116237,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,54,7,12289,378.0,364.4,random,351.11,12.31,0,1,1,9,9,116237,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,58,7,12289,406.0,392.4,all_match,362.60,28.82,0,1,1,64,64,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,58,7,12289,406.0,392.4,no_match,362.39,29.03,0,1,1,0,0,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,58,7,12289,406.0,392.4,random,362.61,28.80,0,1,1,11,11,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,60,7,12289,420.0,406.4,all_match,365.43,39.98,0,1,1,64,64,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,60,7,12289,420.0,406.4,no_match,365.45,39.97,0,1,1,0,0,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,12,12,60,7,12289,420.0,406.4,random,365.67,39.74,0,1,1,5,5,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,40,10,12289,400.0,386.4,all_match,329.95,55.46,0,1,1,64,64,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,40,10,12289,400.0,386.4,no_match,329.88,55.53,0,1,1,0,0,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,40,10,12289,400.0,386.4,random,329.96,55.45,0,1,1,6,6,165819,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,45,9,12289,405.0,391.4,all_match,342.27,48.15,0,1,1,64,64,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,45,9,12289,405.0,391.4,no_match,342.60,47.81,0,1,1,0,0,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,45,9,12289,405.0,391.4,random,342.40,48.01,0,1,1,9,9,149281,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,50,9,12289,450.0,436.4,all_match,349.74,85.68,0,1,1,64,64,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,50,9,12289,450.0,436.4,no_match,349.86,85.56,0,1,1,0,0,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,50,9,12289,450.0,436.4,random,350.08,85.33,0,1,1,6,6,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,52,8,12289,416.0,402.4,all_match,352.18,49.23,0,1,1,64,64,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,52,8,12289,416.0,402.4,no_match,352.36,49.05,0,1,1,0,0,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,52,8,12289,416.0,402.4,random,350.44,50.97,0,1,1,7,7,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,54,8,12289,432.0,418.4,all_match,351.43,65.99,0,1,1,64,64,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,54,8,12289,432.0,418.4,no_match,354.85,62.57,0,1,1,0,0,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,54,8,12289,432.0,418.4,random,351.53,65.88,0,1,1,8,8,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,58,8,12289,464.0,450.4,all_match,363.07,86.35,0,1,1,64,64,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,58,8,12289,464.0,450.4,no_match,362.81,86.60,0,1,1,0,0,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,58,8,12289,464.0,450.4,random,363.49,85.93,0,1,1,10,10,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,60,7,12289,420.0,406.4,all_match,365.53,39.88,0,1,1,64,64,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,60,7,12289,420.0,406.4,no_match,365.62,39.79,0,1,1,0,0,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,13,12,60,7,12289,420.0,406.4,random,365.66,39.75,0,1,1,4,4,116285,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,40,11,12289,440.0,426.4,all_match,330.19,95.23,0,1,1,64,64,182357,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,40,11,12289,440.0,426.4,no_match,330.42,94.99,0,1,1,0,0,182357,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,40,11,12289,440.0,426.4,random,330.16,95.26,0,1,1,6,6,182357,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,45,10,12289,450.0,436.4,all_match,342.69,92.73,0,1,1,64,64,165827,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,45,10,12289,450.0,436.4,no_match,342.58,92.83,0,1,1,0,0,165827,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,45,10,12289,450.0,436.4,random,342.77,92.65,0,1,1,7,7,165827,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,50,9,12289,450.0,436.4,all_match,350.02,85.40,0,1,1,64,64,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,50,9,12289,450.0,436.4,no_match,350.21,85.20,0,1,1,0,0,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,50,9,12289,450.0,436.4,random,349.99,85.43,0,1,1,9,9,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,52,9,12289,468.0,454.4,all_match,351.57,101.85,0,1,1,64,64,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,52,9,12289,468.0,454.4,no_match,350.66,102.76,0,1,1,0,0,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,52,9,12289,468.0,454.4,random,352.35,101.06,0,1,1,5,5,149329,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,54,8,12289,432.0,418.4,all_match,352.11,65.31,0,1,1,64,64,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,54,8,12289,432.0,418.4,no_match,351.59,65.83,0,1,1,0,0,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,54,8,12289,432.0,418.4,random,352.06,65.35,0,1,1,12,12,132783,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,58,8,12289,464.0,450.4,all_match,363.50,85.91,0,1,1,64,64,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,58,8,12289,464.0,450.4,no_match,363.25,86.16,0,1,1,0,0,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,58,8,12289,464.0,450.4,random,362.95,86.47,0,1,1,6,6,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,60,8,12289,480.0,466.4,all_match,365.99,99.42,0,1,1,64,64,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,60,8,12289,480.0,466.4,no_match,365.75,99.67,0,1,1,0,0,132831,ok
threshold,TOY,64,8,1024,1024,1024,0,14,12,60,8,12289,480.0,466.4,random,365.88,99.54,0,1,1,11,11,132831,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,0,5,12289,300.0,286.4,all_match,245.84,39.58,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,0,5,12289,300.0,286.4,no_match,245.41,40.00,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,0,5,12289,300.0,286.4,random,245.63,39.78,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,40,6,12289,240.0,226.4,all_match,209.91,15.50,0,1,1,16,16,99763,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,40,6,12289,240.0,226.4,no_match,209.66,15.76,0,1,1,0,0,99763,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,40,6,12289,240.0,226.4,random,209.94,15.47,0,1,1,0,0,99763,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,45,6,12289,270.0,256.4,all_match,209.11,46.30,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,45,6,12289,270.0,256.4,no_match,209.21,46.20,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,45,6,12289,270.0,256.4,random,208.93,46.48,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,50,5,12289,250.0,236.4,all_match,227.05,8.36,0,1,1,16,16,83225,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,50,5,12289,250.0,236.4,no_match,227.13,8.29,0,1,1,0,0,83225,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,50,5,12289,250.0,236.4,random,226.96,8.45,0,1,1,0,0,83225,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,52,5,12289,260.0,246.4,all_match,234.88,10.53,0,1,1,16,16,83233,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,52,5,12289,260.0,246.4,no_match,235.01,10.40,0,1,1,0,0,83233,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,52,5,12289,260.0,246.4,random,235.00,10.41,0,1,1,0,0,83233,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,54,5,12289,270.0,256.4,all_match,234.54,20.88,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,54,5,12289,270.0,256.4,no_match,233.71,21.71,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,54,5,12289,270.0,256.4,random,233.68,21.73,0,1,1,1,1,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,58,5,12289,290.0,276.4,all_match,237.55,37.86,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,58,5,12289,290.0,276.4,no_match,237.59,37.83,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,58,5,12289,290.0,276.4,random,237.74,37.68,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,60,5,12289,300.0,286.4,all_match,245.45,39.97,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,60,5,12289,300.0,286.4,no_match,245.51,39.90,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,7,7,60,5,12289,300.0,286.4,random,245.74,39.67,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,40,7,12289,280.0,266.4,all_match,210.59,54.83,0,1,1,16,16,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,40,7,12289,280.0,266.4,no_match,210.15,55.27,0,1,1,0,0,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,40,7,12289,280.0,266.4,random,210.22,55.20,0,1,1,2,2,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,45,6,12289,270.0,256.4,all_match,209.37,46.04,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,45,6,12289,270.0,256.4,no_match,209.50,45.92,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,45,6,12289,270.0,256.4,random,209.11,46.30,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,50,6,12289,300.0,286.4,all_match,227.55,57.87,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,50,6,12289,300.0,286.4,no_match,227.50,57.91,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,50,6,12289,300.0,286.4,random,227.61,57.81,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,52,6,12289,312.0,298.4,all_match,235.50,61.92,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,52,6,12289,312.0,298.4,no_match,235.62,61.80,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,52,6,12289,312.0,298.4,random,235.64,61.77,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,54,6,12289,324.0,310.4,all_match,234.15,75.26,0,1,1,16,16,99819,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,54,6,12289,324.0,310.4,no_match,234.17,75.25,0,1,1,0,0,99819,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,54,6,12289,324.0,310.4,random,234.17,75.25,0,1,1,1,1,99819,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,58,5,12289,290.0,276.4,all_match,237.91,37.51,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,58,5,12289,290.0,276.4,no_match,237.66,37.76,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,58,5,12289,290.0,276.4,random,237.70,37.71,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,60,5,12289,300.0,286.4,all_match,245.47,39.95,0,1,1,16,16,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,60,5,12289,300.0,286.4,no_match,245.73,39.68,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,8,7,60,5,12289,300.0,286.4,random,245.47,39.94,0,1,1,0,0,83273,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,40,8,12289,320.0,306.4,all_match,210.10,95.32,0,1,1,16,16,132847,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,40,8,12289,320.0,306.4,no_match,210.16,95.26,0,1,1,0,0,132847,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,40,8,12289,320.0,306.4,random,210.07,95.34,0,1,1,1,1,132847,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,45,7,12289,315.0,301.4,all_match,209.78,90.63,0,1,1,16,16,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,45,7,12289,315.0,301.4,no_match,209.11,91.31,0,1,1,0,0,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,45,7,12289,315.0,301.4,random,210.76,89.65,0,1,1,0,0,116309,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,50,6,12289,300.0,286.4,all_match,227.38,58.04,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,50,6,12289,300.0,286.4,no_match,227.30,58.11,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,50,6,12289,300.0,286.4,random,227.35,58.06,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,52,6,12289,312.0,298.4,all_match,235.24,62.17,0,1,1,16,16,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,52,6,12289,312.0,298.4,no_match,235.32,62.10,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,52,6,12289,312.0,298.4,random,235.39,62.03,0,1,1,0,0,99771,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,54,6,12289,324.0,310.4,all_match,234.03,75.39,0,1,1,16,16,99819,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,54,6,12289,324.0,310.4,no_match,234.20,75.22,0,1,1,0,0,99819,ok
threshold,TOY,16,64,1024,1024,1024,0,9,7,54,6,12289,324.0,310.4,random,234.50,74.91,0,1,1,0,0,99819,ok
