circuit,security,k,m,ring_dim,ring_dim_requested,ring_dim_baseline,ring_dim_grew,mult_depth,natural_mult_depth,scaling_mod_size,num_limbs,plaintext_mod,log_q,log_delta,pattern,eval_noise_bits,headroom_bits,saturated,decrypt_ok,decision_ok,expected,got,ct_bytes,status
onehot,STD128,256,1024,262144,262144,262144,0,1,1,52,2,5767169,104.0,81.5,no_match,78.18,2.36,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,52,2,5767169,104.0,81.5,random,78.21,2.33,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,54,2,5767169,108.0,85.5,all_match,80.46,4.08,0,1,1,256,256,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,54,2,5767169,108.0,85.5,no_match,80.23,4.31,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,54,2,5767169,108.0,85.5,random,79.59,4.95,0,1,1,1,1,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,58,2,5767169,116.0,93.5,all_match,84.81,7.73,0,1,1,256,256,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,58,2,5767169,116.0,93.5,no_match,84.33,8.21,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,58,2,5767169,116.0,93.5,random,83.40,9.15,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,60,2,5767169,120.0,97.5,all_match,84.99,11.56,0,1,1,256,256,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,60,2,5767169,120.0,97.5,no_match,86.72,9.82,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,1,1,60,2,5767169,120.0,97.5,random,86.43,10.11,0,1,1,0,0,8389675,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,40,4,5767169,160.0,137.5,all_match,68.02,68.52,0,1,1,256,256,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,40,4,5767169,160.0,137.5,no_match,68.91,67.63,0,1,1,0,0,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,40,4,5767169,160.0,137.5,random,68.74,67.80,0,1,1,0,0,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,45,3,5767169,135.0,112.5,all_match,71.31,40.23,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,45,3,5767169,135.0,112.5,no_match,71.37,40.17,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,45,3,5767169,135.0,112.5,random,71.86,39.68,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,50,3,5767169,150.0,127.5,all_match,76.61,49.93,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,50,3,5767169,150.0,127.5,no_match,76.90,49.64,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,50,3,5767169,150.0,127.5,random,77.17,49.37,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,52,3,5767169,156.0,133.5,all_match,78.41,54.13,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,52,3,5767169,156.0,133.5,no_match,78.99,53.56,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,52,3,5767169,156.0,133.5,random,79.06,53.48,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,54,3,5767169,162.0,139.5,all_match,80.00,58.54,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,54,3,5767169,162.0,139.5,no_match,80.09,58.45,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,54,3,5767169,162.0,139.5,random,80.53,58.01,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,58,3,5767169,174.0,151.5,all_match,83.99,66.56,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,58,3,5767169,174.0,151.5,no_match,84.81,65.73,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,58,3,5767169,174.0,151.5,random,85.43,65.11,0,1,1,1,1,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,60,3,5767169,180.0,157.5,all_match,86.08,70.46,0,1,1,256,256,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,60,3,5767169,180.0,157.5,no_match,85.59,70.95,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,2,1,60,3,5767169,180.0,157.5,random,86.91,69.63,0,1,1,0,0,12584157,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,40,5,5767169,200.0,177.5,all_match,68.58,107.96,0,1,1,256,256,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,40,5,5767169,200.0,177.5,no_match,69.66,106.88,0,1,1,0,0,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,40,5,5767169,200.0,177.5,random,69.24,107.30,0,1,1,0,0,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,45,4,5767169,180.0,157.5,all_match,72.55,83.99,0,1,1,256,256,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,45,4,5767169,180.0,157.5,no_match,72.33,84.21,0,1,1,0,0,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,45,4,5767169,180.0,157.5,random,72.02,84.52,0,1,1,0,0,16778623,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,50,4,5767169,200.0,177.5,all_match,76.78,99.76,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,50,4,5767169,200.0,177.5,no_match,76.88,99.66,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,50,4,5767169,200.0,177.5,random,76.92,99.62,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,52,4,5767169,208.0,185.5,all_match,78.62,105.92,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,52,4,5767169,208.0,185.5,no_match,79.58,104.96,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,52,4,5767169,208.0,185.5,random,79.40,105.15,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,54,4,5767169,216.0,193.5,all_match,80.63,111.91,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,54,4,5767169,216.0,193.5,no_match,81.08,111.46,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,54,4,5767169,216.0,193.5,random,80.45,112.09,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,58,4,5767169,232.0,209.5,all_match,84.59,123.95,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,58,4,5767169,232.0,209.5,no_match,85.10,123.44,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,58,4,5767169,232.0,209.5,random,84.37,124.17,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,60,4,5767169,240.0,217.5,all_match,86.07,130.47,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,60,4,5767169,240.0,217.5,no_match,87.33,129.21,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,3,1,60,4,5767169,240.0,217.5,random,86.13,130.41,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,40,6,5767169,240.0,217.5,all_match,69.06,147.48,0,1,1,256,256,25167571,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,40,6,5767169,240.0,217.5,no_match,68.91,147.63,0,1,1,0,0,25167571,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,40,6,5767169,240.0,217.5,random,68.83,147.71,0,1,1,0,0,25167571,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,45,5,5767169,225.0,202.5,all_match,72.81,128.73,0,1,1,256,256,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,45,5,5767169,225.0,202.5,no_match,72.14,129.40,0,1,1,0,0,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,45,5,5767169,225.0,202.5,random,71.66,129.88,0,1,1,2,2,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,50,5,5767169,250.0,227.5,all_match,76.79,149.75,0,1,1,256,256,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,50,5,5767169,250.0,227.5,no_match,76.99,149.55,0,1,1,0,0,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,50,5,5767169,250.0,227.5,random,77.30,149.24,0,1,1,0,0,20973105,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,52,5,5767169,260.0,237.5,all_match,79.71,156.83,0,1,1,256,256,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,52,5,5767169,260.0,237.5,no_match,78.28,158.26,0,1,1,0,0,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,52,5,5767169,260.0,237.5,random,78.72,157.82,0,1,1,0,0,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,54,5,5767169,270.0,247.5,all_match,80.97,165.57,0,1,1,256,256,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,54,5,5767169,270.0,247.5,no_match,80.54,166.00,0,1,1,0,0,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,54,5,5767169,270.0,247.5,random,80.86,165.68,0,1,1,0,0,20973121,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,58,4,5767169,232.0,209.5,all_match,85.44,123.10,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,58,4,5767169,232.0,209.5,no_match,85.21,123.33,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,58,4,5767169,232.0,209.5,random,84.51,124.03,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,60,4,5767169,240.0,217.5,all_match,87.37,129.17,0,1,1,256,256,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,60,4,5767169,240.0,217.5,no_match,86.80,129.74,0,1,1,0,0,16778639,ok
onehot,STD128,256,1024,262144,262144,262144,0,4,1,60,4,5767169,240.0,217.5,random,86.36,130.18,0,1,1,1,1,16778639,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,0,2,7340033,120.0,97.2,all_match,87.55,8.64,0,1,1,512,512,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,0,2,7340033,120.0,97.2,no_match,88.94,7.25,0,1,1,0,0,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,0,2,7340033,120.0,97.2,random,87.60,8.59,0,1,1,2,2,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,40,3,7340033,120.0,97.2,all_match,71.75,24.44,0,1,1,512,512,25167053,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,40,3,7340033,120.0,97.2,no_match,71.58,24.62,0,1,1,0,0,25167053,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,40,3,7340033,120.0,97.2,random,71.34,24.85,0,1,1,0,0,25167053,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,45,2,7340033,90.0,67.2,all_match,66.17,0.02,1,0,1,512,2172861,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,45,2,7340033,90.0,67.2,no_match,66.19,0.00,1,0,1,0,-2511321,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,45,2,7340033,90.0,67.2,random,66.19,0.00,1,0,1,0,-1612505,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,50,2,7340033,100.0,77.2,all_match,76.12,0.07,1,0,1,512,513,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,50,2,7340033,100.0,77.2,no_match,76.07,0.13,1,0,1,0,1,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,50,2,7340033,100.0,77.2,random,76.05,0.15,1,0,1,1,1924666,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,52,2,7340033,104.0,81.2,all_match,80.15,0.04,1,0,1,512,512,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,52,2,7340033,104.0,81.2,no_match,79.82,0.37,1,0,1,0,-1,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,52,2,7340033,104.0,81.2,random,79.64,0.55,0,1,1,1,1,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,54,2,7340033,108.0,85.2,all_match,82.02,2.17,0,1,1,512,512,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,54,2,7340033,108.0,85.2,no_match,82.66,1.53,0,1,1,0,0,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,54,2,7340033,108.0,85.2,random,82.65,1.54,0,1,1,2,2,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,58,2,7340033,116.0,93.2,all_match,86.40,5.79,0,1,1,512,512,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,58,2,7340033,116.0,93.2,no_match,86.04,6.15,0,1,1,0,0,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,58,2,7340033,116.0,93.2,random,86.12,6.07,0,1,1,2,2,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,60,2,7340033,120.0,97.2,all_match,88.09,8.10,0,1,1,512,512,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,60,2,7340033,120.0,97.2,no_match,88.19,8.00,0,1,1,0,0,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,1,1,60,2,7340033,120.0,97.2,random,87.85,8.34,0,1,1,1,1,16778283,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,40,4,7340033,160.0,137.2,all_match,71.14,65.05,0,1,1,512,512,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,40,4,7340033,160.0,137.2,no_match,72.21,63.99,0,1,1,0,0,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,40,4,7340033,160.0,137.2,random,70.53,65.66,0,1,1,0,0,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,45,3,7340033,135.0,112.2,all_match,73.97,37.22,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,45,3,7340033,135.0,112.2,no_match,73.44,37.75,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,45,3,7340033,135.0,112.2,random,73.00,38.19,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,50,3,7340033,150.0,127.2,all_match,78.17,48.02,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,50,3,7340033,150.0,127.2,no_match,78.84,47.35,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,50,3,7340033,150.0,127.2,random,78.79,47.40,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,52,3,7340033,156.0,133.2,all_match,80.53,51.67,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,52,3,7340033,156.0,133.2,no_match,80.16,52.03,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,52,3,7340033,156.0,133.2,random,80.34,51.86,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,54,3,7340033,162.0,139.2,all_match,81.27,56.92,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,54,3,7340033,162.0,139.2,no_match,81.98,56.21,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,54,3,7340033,162.0,139.2,random,82.54,55.65,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,58,3,7340033,174.0,151.2,all_match,86.14,64.06,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,58,3,7340033,174.0,151.2,no_match,86.66,63.54,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,58,3,7340033,174.0,151.2,random,86.19,64.00,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,60,3,7340033,180.0,157.2,all_match,88.08,68.11,0,1,1,512,512,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,60,3,7340033,180.0,157.2,no_match,87.99,68.20,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,2,1,60,3,7340033,180.0,157.2,random,87.96,68.23,0,1,1,0,0,25167069,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,40,5,7340033,200.0,177.2,all_match,69.72,106.47,0,1,1,512,512,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,40,5,7340033,200.0,177.2,no_match,70.62,105.57,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,40,5,7340033,200.0,177.2,random,71.46,104.73,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,45,4,7340033,180.0,157.2,all_match,73.48,82.72,0,1,1,512,512,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,45,4,7340033,180.0,157.2,no_match,73.45,82.75,0,1,1,0,0,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,45,4,7340033,180.0,157.2,random,74.51,81.69,0,1,1,1,1,33555839,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,50,4,7340033,200.0,177.2,all_match,78.67,97.52,0,1,1,512,512,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,50,4,7340033,200.0,177.2,no_match,78.65,97.54,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,50,4,7340033,200.0,177.2,random,77.89,98.30,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,52,4,7340033,208.0,185.2,all_match,80.19,104.00,0,1,1,512,512,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,52,4,7340033,208.0,185.2,no_match,80.48,103.71,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,52,4,7340033,208.0,185.2,random,80.42,103.78,0,1,1,1,1,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,54,4,7340033,216.0,193.2,all_match,83.11,109.08,0,1,1,512,512,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,54,4,7340033,216.0,193.2,no_match,82.84,109.35,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,54,4,7340033,216.0,193.2,random,83.14,109.05,0,1,1,2,2,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,58,4,7340033,232.0,209.2,all_match,87.48,120.71,0,1,1,512,512,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,58,4,7340033,232.0,209.2,no_match,86.43,121.76,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,58,4,7340033,232.0,209.2,random,86.33,121.86,0,1,1,2,2,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,60,4,7340033,240.0,217.2,all_match,88.14,128.06,0,1,1,512,512,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,60,4,7340033,240.0,217.2,no_match,88.45,127.75,0,1,1,0,0,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,3,1,60,4,7340033,240.0,217.2,random,88.29,127.90,0,1,1,1,1,33555855,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,40,6,7340033,240.0,217.2,all_match,71.56,144.63,0,1,1,512,512,50333395,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,40,6,7340033,240.0,217.2,no_match,71.13,145.06,0,1,1,0,0,50333395,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,40,6,7340033,240.0,217.2,random,71.47,144.72,0,1,1,0,0,50333395,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,45,5,7340033,225.0,202.2,all_match,73.34,127.86,0,1,1,512,512,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,45,5,7340033,225.0,202.2,no_match,73.73,127.47,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,45,5,7340033,225.0,202.2,random,73.79,127.41,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,50,5,7340033,250.0,227.2,all_match,79.05,147.14,0,1,1,512,512,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,50,5,7340033,250.0,227.2,no_match,79.16,147.03,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,50,5,7340033,250.0,227.2,random,77.84,148.36,0,1,1,0,0,41944625,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,52,5,7340033,260.0,237.2,all_match,80.55,155.64,0,1,1,512,512,41944641,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,52,5,7340033,260.0,237.2,no_match,81.23,154.96,0,1,1,0,0,41944641,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,52,5,7340033,260.0,237.2,random,80.38,155.81,0,1,1,0,0,41944641,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,54,5,7340033,270.0,247.2,all_match,82.45,163.75,0,1,1,512,512,41944641,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,54,5,7340033,270.0,247.2,no_match,82.96,163.23,0,1,1,0,0,41944641,ok
onehot,STD128,512,1024,524288,524288,524288,0,4,1,54,5,7340033,270.0,247.2,random,81.46,164.73,0,1,1,0,0,41944641,ok
